bbl,st_2007,st_2008,st_2009,st_2010,st_2011,st_2012,st_2013,st_2014,st_2015,st_2016,st_2017,st_2018,st_2019,st_2020,st_2021
4017780079,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4017780080,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4017790002,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4017790004,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4017790006,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
4017790104,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4017800020,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,
4017800022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,
4017800036,41.0,41.0,41.0,41.0,35.0,35.0,42.0,43.0,43.0,41.0,36.0,30.0,30.0,30.0,26.0
4017800095,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
4017820005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,17.0,17.0,17.0
4017820036,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,
4017820037,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
4017820137,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4017830001,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4017830004,4.0,4.0,4.0,4.0,6.0,6.0,12.0,11.0,11.0,12.0,9.0,6.0,6.0,6.0,
4017830007,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4017850001,54.0,54.0,54.0,28.0,54.0,27.0,27.0,52.0,54.0,54.0,,,,,
4017850008,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,4.0,6.0,8.0,8.0,8.0,
4017850026,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,8.0,4.0,1.0,1.0
4017850046,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4017860001,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0
4017860015,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
4017860017,69.0,69.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
4017860113,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
4018350050,28.0,28.0,28.0,28.0,28.0,28.0,28.0,26.0,22.0,20.0,20.0,20.0,20.0,19.0,19.0
4018350063,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4018350064,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,
4018350088,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4018350090,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
4018370012,25.0,23.0,22.0,21.0,21.0,19.0,19.0,19.0,18.0,15.0,12.0,9.0,9.0,9.0,9.0
4018370191,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,
4018377501,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4018380041,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,,,
4018380057,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,
4018380061,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,
4018380063,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,
4018380084,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
4018390033,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,
4018410001,18.0,18.0,17.0,16.0,14.0,12.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
4018420031,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4018420071,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,146.0,146.0,146.0,146.0,146.0,142.0
4018427502,,,,,,60.0,59.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
4018450010,158.0,158.0,158.0,159.0,159.0,159.0,160.0,160.0,161.0,161.0,159.0,157.0,156.0,156.0,156.0
4018480001,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4018520048,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,,
4018540076,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
4018540081,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4018540082,,,,,,,,,,6.0,6.0,6.0,6.0,6.0,
4018550013,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4018557501,37.0,36.0,35.0,35.0,35.0,34.0,33.0,30.0,28.0,27.0,27.0,27.0,20.0,13.0,12.0
4018680017,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4018690057,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4018690058,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4018720025,112.0,111.0,108.0,108.0,107.0,107.0,107.0,108.0,107.0,106.0,106.0,105.0,105.0,105.0,105.0
4018790001,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4018800044,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,
4018870044,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4018920080,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4018920081,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4019020010,162.0,162.0,163.0,163.0,163.0,162.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0
4019020039,101.0,101.0,96.0,90.0,81.0,80.0,112.0,112.0,112.0,112.0,112.0,112.0,100.0,88.0,87.0
4019060026,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,12.0,9.0,6.0,
4019060027,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4019060030,1.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
4019060128,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4019060129,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4019070001,38.0,38.0,38.0,38.0,35.0,34.0,34.0,32.0,32.0,31.0,31.0,31.0,24.0,18.0,18.0
4019080001,69.0,69.0,66.0,62.0,61.0,59.0,59.0,56.0,56.0,54.0,53.0,52.0,35.0,18.0,18.0
4019107501,9.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0
4019110001,32.0,32.0,32.0,29.0,29.0,29.0,29.0,29.0,26.0,24.0,22.0,21.0,20.0,20.0,19.0
4019117501,18.0,18.0,16.0,16.0,16.0,15.0,13.0,13.0,11.0,11.0,10.0,10.0,8.0,7.0,7.0
4019127501,11.0,16.0,16.0,16.0,14.0,14.0,13.0,12.0,11.0,13.0,10.0,8.0,6.0,4.0,4.0
4019130001,85.0,85.0,84.0,77.0,70.0,70.0,69.0,68.0,67.0,70.0,70.0,69.0,70.0,70.0,69.0
4019137501,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
4019180045,219.0,219.0,219.0,219.0,219.0,219.0,219.0,217.0,214.0,213.0,212.0,210.0,210.0,210.0,210.0
4019180050,220.0,220.0,220.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,221.0,220.0,218.0,215.0,214.0
4019180052,225.0,225.0,225.0,225.0,225.0,225.0,225.0,224.0,221.0,218.0,217.0,216.0,216.0,216.0,216.0
4019180055,224.0,224.0,224.0,225.0,225.0,225.0,225.0,225.0,225.0,224.0,223.0,222.0,221.0,220.0,219.0
4019180060,233.0,233.0,233.0,234.0,233.0,233.0,233.0,233.0,233.0,233.0,231.0,229.0,228.0,226.0,225.0
4019180062,235.0,235.0,235.0,235.0,234.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,230.0,226.0,224.0
4019180065,235.0,235.0,235.0,235.0,232.0,464.0,232.0,232.0,230.0,228.0,226.0,225.0,224.0,223.0,223.0
4019180067,234.0,234.0,234.0,234.0,234.0,233.0,232.0,232.0,231.0,231.0,231.0,231.0,230.0,230.0,229.0
4019180070,234.0,234.0,234.0,236.0,235.0,234.0,233.0,232.0,228.0,228.0,228.0,227.0,226.0,226.0,225.0
4019180072,235.0,235.0,235.0,235.0,233.0,232.0,232.0,232.0,232.0,232.0,231.0,230.0,230.0,229.0,229.0
4019180075,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,232.0,231.0,231.0,231.0,229.0
4019180080,234.0,234.0,234.0,232.0,234.0,233.0,232.0,231.0,228.0,226.0,223.0,220.0,218.0,217.0,217.0
4019180085,233.0,233.0,232.0,232.0,233.0,466.0,233.0,232.0,231.0,228.0,228.0,228.0,228.0,228.0,227.0
4019180090,221.0,221.0,221.0,222.0,222.0,222.0,222.0,222.0,221.0,220.0,220.0,220.0,220.0,220.0,219.0
4019180095,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,230.0,228.0,228.0,227.0,226.0,225.0,223.0
4019180097,226.0,226.0,226.0,226.0,225.0,450.0,225.0,225.0,225.0,225.0,224.0,222.0,220.0,218.0,217.0
4019180105,233.0,463.0,463.0,464.0,232.0,464.0,464.0,464.0,464.0,464.0,462.0,459.0,344.0,230.0,230.0
4019180107,,,,,232.0,232.0,232.0,232.0,232.0,232.0,,,,,
4019180108,236.0,239.0,239.0,239.0,238.0,238.0,238.0,238.0,238.0,238.0,236.0,235.0,234.0,234.0,232.0
4019180110,236.0,236.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,234.0,232.0,230.0,229.0,226.0
4019280014,15.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
4019280016,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4019320049,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
4019320052,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
4019330021,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4019330058,6.0,6.0,6.0,7.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,
4019340064,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
4019350012,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
4019350029,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4019370001,296.0,296.0,296.0,296.0,293.0,292.0,292.0,290.0,296.0,296.0,296.0,296.0,222.0,149.0,149.0
4019390051,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
4019390052,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
4019390053,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
4019397502,,,,,,,,,,5.0,8.0,10.0,8.0,5.0,5.0
4019420053,9.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4019450001,46.0,46.0,44.0,43.0,43.0,41.0,40.0,39.0,39.0,36.0,36.0,36.0,36.0,35.0,35.0
4019490090,,,,,,4.0,4.0,4.0,4.0,4.0,,,,,
4019500054,,,,,,,,,,6.0,,,,,
4019500178,,,,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,
4019510024,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4019520019,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,5.0,5.0
4019560001,,,,,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0
4019570001,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4019580026,98.0,98.0,95.0,92.0,91.0,91.0,95.0,92.0,91.0,91.0,90.0,88.0,88.0,88.0,89.0
4019640001,32.0,32.0,32.0,28.0,27.0,26.0,26.0,23.0,23.0,22.0,22.0,21.0,21.0,21.0,20.0
4019660036,,,,,,,,,,10.0,,,,,
4019670012,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
4019670013,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
4019670024,21.0,21.0,21.0,21.0,21.0,7.0,21.0,21.0,21.0,21.0,12.0,3.0,2.0,1.0,1.0
4019680021,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,6.0
4019680035,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
4019720033,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4019720034,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4019740043,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,
4019740044,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4019770014,12.0,12.0,12.0,12.0,12.0,24.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
4019770029,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
4019770032,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,14.0,10.0,10.0
4019780015,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
4019780029,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,
4019810033,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
4019820030,,,,,,,,,,19.0,19.0,19.0,19.0,19.0,19.0
4019830052,38.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,40.0,40.0
4019830070,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4019840037,,,,,,5.0,5.0,5.0,5.0,5.0,,,,,
4019840038,,,,,,5.0,5.0,5.0,5.0,5.0,,,,,
4019860001,38.0,38.0,38.0,38.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
4019860024,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4019860034,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0
4019860039,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,
4019860045,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4019870067,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4019870069,,,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0
4019900006,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4019910039,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
4019920043,22.0,22.0,22.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0
4019930028,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,
4019930032,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,,
4019940001,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
4019970033,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4019970034,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4019970035,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4019970053,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4019970068,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
4019970070,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
4019970071,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
4019990013,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,1.0,4.0,6.0,
4019990014,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4020010030,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4020010032,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
4020010038,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,
4020010041,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
4020010043,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
4020010052,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
4020010066,,,,,,9.0,9.0,9.0,9.0,9.0,,,,,
4020020012,15.0,15.0,15.0,15.0,15.0,15.0,15.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
4020040006,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4020070090,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
4020100063,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4020100064,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
4020110007,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,
4020110009,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,
4020110021,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
4020110036,18.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
4020110039,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,
4020120001,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
4020150037,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,
4020160046,22.0,22.0,22.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
4020807501,,,,,,,,,312.0,312.0,312.0,312.0,312.0,312.0,312.0
4020820107,57.0,57.0,52.0,52.0,45.0,44.0,42.0,41.0,39.0,38.0,36.0,33.0,32.0,32.0,32.0
4020860040,411.0,411.0,400.0,371.0,413.0,417.0,420.0,359.0,300.0,284.0,342.0,400.0,396.0,392.0,389.0
4020860050,33.0,33.0,29.0,28.0,28.0,24.0,20.0,17.0,18.0,16.0,15.0,14.0,8.0,3.0,3.0
4020890041,,,,,,,,1.0,1.0,1.0,,,,,
4020900026,129.0,129.0,127.0,128.0,127.0,126.0,126.0,126.0,123.0,116.0,116.0,115.0,113.0,111.0,110.0
4020900047,108.0,108.0,108.0,108.0,108.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,108.0,108.0,108.0
4020930001,100.0,100.0,91.0,87.0,81.0,76.0,74.0,71.0,68.0,68.0,66.0,64.0,40.0,17.0,17.0
4020930133,84.0,84.0,83.0,81.0,78.0,77.0,77.0,77.0,73.0,73.0,72.0,70.0,69.0,68.0,68.0
4020930245,82.0,82.0,79.0,75.0,70.0,63.0,60.0,56.0,51.0,48.0,44.0,39.0,30.0,22.0,21.0
4020980018,7.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0
4020990040,32.0,32.0,30.0,27.0,27.0,26.0,22.0,22.0,21.0,19.0,18.0,17.0,16.0,15.0,15.0
4020997501,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,,,,,
4020997502,,,,,,,,3.0,3.0,3.0,,,,,3.0
4021000015,9.0,9.0,8.0,7.0,7.0,8.0,7.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0
4021000021,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0
4021000029,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
4021010001,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0
4021010016,15.0,14.0,12.0,11.0,11.0,11.0,10.0,10.0,8.0,8.0,6.0,5.0,5.0,5.0,3.0
4021010024,11.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
4021020001,274.0,274.0,277.0,274.0,279.0,279.0,278.0,283.0,282.0,286.0,287.0,288.0,158.0,29.0,29.0
4021030001,214.0,214.0,214.0,214.0,217.0,220.0,221.0,220.0,222.0,222.0,225.0,228.0,125.0,22.0,22.0
4021040001,199.0,199.0,199.0,198.0,197.0,197.0,199.0,197.0,69.0,198.0,198.0,198.0,196.0,195.0,194.0
4021070024,59.0,56.0,54.0,48.0,44.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,62.0
4021110001,214.0,214.0,185.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,,,,,
4021117501,,,,,166.0,156.0,149.0,133.0,133.0,126.0,117.0,108.0,60.0,13.0,36.0
4021120001,16.0,16.0,13.0,12.0,4.0,4.0,4.0,8.0,7.0,7.0,6.0,4.0,4.0,4.0,4.0
4021120014,20.0,20.0,18.0,16.0,16.0,16.0,16.0,14.0,14.0,12.0,12.0,11.0,11.0,11.0,9.0
4021120030,16.0,16.0,14.0,13.0,13.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0
4021127501,,,,,,16.0,15.0,14.0,13.0,11.0,10.0,9.0,8.0,8.0,7.0
4021130001,30.0,30.0,29.0,28.0,26.0,22.0,20.0,18.0,16.0,15.0,14.0,14.0,12.0,11.0,10.0
4021130034,132.0,131.0,128.0,120.0,118.0,117.0,117.0,110.0,105.0,106.0,106.0,105.0,80.0,54.0,54.0
4021140001,7.0,6.0,6.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
4021140034,25.0,25.0,25.0,22.0,22.0,20.0,18.0,18.0,16.0,14.0,12.0,11.0,10.0,10.0,10.0
4021150001,130.0,130.0,130.0,130.0,129.0,129.0,128.0,128.0,127.0,127.0,126.0,126.0,126.0,126.0,126.0
4021160006,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0
4021160043,17.0,17.0,17.0,16.0,15.0,13.0,10.0,9.0,8.0,7.0,6.0,4.0,4.0,3.0,3.0
4021160059,,,,,,,,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
4021160065,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
4021170001,273.0,273.0,282.0,281.0,285.0,287.0,291.0,295.0,296.0,300.0,298.0,295.0,168.0,42.0,42.0
4021187501,110.0,97.0,89.0,88.0,78.0,76.0,74.0,70.0,70.0,68.0,64.0,61.0,60.0,58.0,60.0
4021197501,20.0,19.0,18.0,15.0,15.0,12.0,11.0,11.0,8.0,8.0,6.0,5.0,4.0,4.0,1.0
4021210021,128.0,128.0,128.0,129.0,127.0,127.0,127.0,126.0,124.0,123.0,123.0,123.0,123.0,123.0,123.0
4021210051,123.0,122.0,122.0,123.0,123.0,123.0,123.0,122.0,120.0,119.0,119.0,119.0,119.0,119.0,119.0
4021220010,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4021220028,100.0,100.0,100.0,101.0,102.0,101.0,101.0,101.0,101.0,99.0,99.0,99.0,98.0,98.0,98.0
4021240056,20.0,17.0,16.0,15.0,15.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0
4021270018,24.0,24.0,22.0,21.0,22.0,24.0,24.0,19.0,17.0,17.0,16.0,16.0,16.0,16.0,15.0
4021270027,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
4021290014,8.0,8.0,3.0,4.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
4021320045,139.0,139.0,136.0,130.0,122.0,121.0,116.0,111.0,107.0,104.0,102.0,99.0,98.0,96.0,96.0
4021320054,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
4021330016,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
4021330036,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
4021340001,120.0,120.0,119.0,118.0,112.0,111.0,107.0,104.0,101.0,99.0,98.0,96.0,94.0,91.0,90.0
